listing_id,price_raw,square_feet,bedrooms,bathrooms,ad_spend_usd,impressions,clicks,leads_converted,description
lst_1243,$436575,2580,5,3.0,1015.493761013602,15622,231,0,Beautiful family house in the suburbs with a large green garden.
lst_1244,$229970,1536,3,1.5,599.0776044605361,7245,197,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1245,$316549,2119,2,2.0,1433.9130314655572,8598,307,1,Beautiful family house in the suburbs with a large green garden.
lst_1246,$302505,2487,5,2.0,1317.544936148999,9654,318,0,Beautiful family house in the suburbs with a large green garden.
lst_1247,$284667,2250,3,1.0,1076.5143278229923,2202,497,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1248,$526545,2094,5,1.5,1084.795508015927,3130,393,0,Beautiful family house in the suburbs with a large green garden.
lst_1249,$390498,2500,4,1.0,415.9824866661193,8624,381,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1250,$223911,648,4,2.5,1002.382085078251,8207,465,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1251,$441786,2338,4,3.0,337.3990845915035,16726,122,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1252,$562215,1672,4,1.0,258.80467468374206,18368,9,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1253,$453246,1084,1,3.0,1499.2284465937412,15035,448,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1254,$198063,2255,3,1.5,952.4451006361026,9724,356,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1255,$301576,2686,3,2.5,674.9324153529262,15923,247,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1256,$476691,1931,4,1.5,467.8385581817294,7963,25,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1257,$279233,2476,1,2.5,925.6846433102297,3209,156,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1258,$394381,2806,4,2.5,121.91058691912488,18670,132,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1259,$427463,2657,1,3.0,187.28743623195282,12582,128,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1260,$257306,2819,4,1.5,97.6422117235747,1650,150,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1261,$344047,2371,2,1.5,773.7962582308595,746,281,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1262,$25873,2037,2,1.0,920.8796123214147,13507,314,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1263,$247561,1199,5,1.5,140.59565396884022,12800,398,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1264,$324743,1876,4,1.0,1095.775477873429,637,156,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1265,$225221,1578,3,2.0,384.0728536961184,14266,364,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1266,$513241,3085,5,2.0,1043.5421079663058,6672,115,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1267,$206985,1912,2,2.0,1473.750853051106,334,473,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1268,$305995,2061,4,1.5,1052.1035115780842,14167,477,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1269,$363074,2275,5,1.5,1330.6299267392324,9796,120,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1270,$494127,2021,4,1.0,1424.8878347774478,14250,192,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1271,$206413,2847,2,2.5,755.7890201108576,17858,61,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1272,$466316,1688,5,1.0,1068.371220158575,2009,255,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1273,$351023,2097,2,2.0,1285.3554176559705,12250,388,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1274,$251849,1628,1,1.0,567.0829236678599,180,411,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1275,$396210,1339,2,2.5,429.0261090125726,2183,154,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1276,$369905,1694,4,1.5,1422.5679305285912,13478,456,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1277,$289978,1981,3,1.0,1103.140075534786,15317,166,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1278,$356980,1785,2,2.0,368.53909339494817,18174,124,1,Beautiful family house in the suburbs with a large green garden.
lst_1279,$311468,1653,3,2.0,701.1709193803645,17240,74,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1280,$361351,1296,1,1.5,1204.8550658298236,2770,416,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1281,$416213,1958,5,1.0,843.2413368317411,3851,355,1,Beautiful family house in the suburbs with a large green garden.
lst_1282,$508601,1247,5,2.5,992.4305423405391,11844,103,1,Beautiful family house in the suburbs with a large green garden.
lst_1283,$226218,2380,3,1.5,1142.9638929653258,5361,171,1,Beautiful family house in the suburbs with a large green garden.
lst_1284,$563303,2041,5,1.0,951.9133237730218,14791,302,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1285,$154791,1271,2,3.0,833.1150167871839,6952,155,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1286,$334821,1845,3,2.0,1136.9407123622716,1594,330,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1287,$408831,1623,4,2.5,1104.966401376691,17385,468,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1288,$378099,2159,2,2.5,963.3149802656094,772,6,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1289,$287730,2670,2,2.5,571.6946494037979,8730,156,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1290,$329187,1062,2,2.0,638.4275336903938,10368,405,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1291,$300699,2057,4,1.0,1457.1358958819412,544,369,0,Beautiful family house in the suburbs with a large green garden.
lst_1292,$291063,1919,1,1.5,212.95960182271244,9257,69,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1293,$434960,2335,5,1.0,439.3321300166112,12082,330,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1294,$385701,2106,3,1.5,763.9825508462868,8755,73,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1295,$280709,1624,1,2.5,1263.2580449084894,18682,125,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1296,$439959,1840,3,1.0,287.32971240810537,2387,113,0,Beautiful family house in the suburbs with a large green garden.
lst_1297,$380729,1601,5,2.5,451.5841962806843,12057,320,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1298,$431286,2538,4,3.0,145.4074158030965,4108,251,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1299,$412962,2010,2,2.5,1073.678635773687,11796,438,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1300,$267100,2950,2,2.5,395.4036814396434,9204,97,1,Beautiful family house in the suburbs with a large green garden.
lst_1301,$293981,1969,4,1.5,613.5783884728781,596,272,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1302,$424729,1645,1,3.0,693.3670981930184,1563,107,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1303,$411037,1243,1,2.5,1342.4052066293607,12559,435,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1304,$347909,1098,3,2.5,646.4289209802934,16977,455,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1305,$361732,1207,4,3.0,260.5762788771111,17910,116,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1306,$477766,2133,1,3.0,810.2566605931754,9984,325,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1307,$290842,2254,4,1.0,1446.289092240513,18277,415,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1308,$404709,1209,5,1.5,931.144179523676,2823,308,0,Beautiful family house in the suburbs with a large green garden.
lst_1309,$329780,2447,2,3.0,1475.9114696678303,17142,348,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1310,$328231,1758,2,3.0,1269.6055979613616,4861,66,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1311,$459877,2073,2,2.0,102.15034650944857,7730,304,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1312,$432541,2806,4,3.0,1004.6794132967107,16475,407,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1313,$431350,2448,4,1.5,465.8119724589313,8841,447,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1314,$480547,1865,3,2.5,861.4444406848496,4450,140,0,Beautiful family house in the suburbs with a large green garden.
lst_1315,$352100,1554,2,2.5,455.0505268502785,307,59,0,Beautiful family house in the suburbs with a large green garden.
lst_1316,$418195,924,3,2.5,555.8621040776711,4290,112,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1317,$318973,1640,2,2.5,1388.59463204356,1983,307,1,Beautiful family house in the suburbs with a large green garden.
lst_1318,$382416,1894,3,2.0,349.6326180929727,2986,262,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1319,$336985,1506,3,3.0,1317.458221137454,16961,257,0,Beautiful family house in the suburbs with a large green garden.
lst_1320,$359699,1934,5,2.5,94.16382170222036,9053,226,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1321,$409515,2038,3,1.0,181.77098063599016,8481,482,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1322,$268177,1887,4,2.5,1289.278810007182,13895,373,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1323,$559238,1674,3,3.0,964.3062448183332,17239,171,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1324,$249398,2084,2,2.5,1133.492400157348,9738,433,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1325,$228581,2220,3,2.0,353.6556226916887,5031,164,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1326,$465811,1454,1,1.5,828.7710106056501,9955,453,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1327,$429166,2705,2,1.5,1118.9678741783919,5824,170,0,Beautiful family house in the suburbs with a large green garden.
lst_1328,$412411,1950,1,3.0,959.6054986648807,12520,209,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1329,$412834,2009,2,1.5,733.9632119922537,4160,271,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1330,$348775,2354,4,1.5,1441.6864903346864,4865,142,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1331,$260274,2116,4,1.0,1030.4281335074957,6653,372,0,Beautiful family house in the suburbs with a large green garden.
lst_1332,$357580,2476,4,3.0,1366.2386603497948,7478,447,0,Beautiful family house in the suburbs with a large green garden.
lst_1333,$282283,2143,1,3.0,1108.1672417818377,18173,350,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1334,$447511,1693,5,1.5,1116.4221164666405,17800,252,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1335,$335294,2180,2,1.5,166.02649114863505,7230,59,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1336,$267450,1428,4,1.5,571.2237016882182,3286,408,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1337,$317861,2054,2,2.0,1294.6356397435047,5889,213,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1338,$391293,1983,1,2.5,387.27560011569614,16222,21,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1339,$293627,1895,5,2.0,217.48350592687598,17629,72,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1340,$267777,1935,1,3.0,522.8537821262505,8042,137,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1341,$374368,1059,2,1.0,369.63493309429026,7648,192,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1342,$374496,1725,5,2.5,1391.667882450075,17044,411,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1343,$299305,2046,5,1.0,1308.5516309030902,18396,434,1,Beautiful family house in the suburbs with a large green garden.
lst_1344,$302896,2079,1,3.0,774.5406839102111,18348,312,1,Beautiful family house in the suburbs with a large green garden.
lst_1345,$373204,1486,4,3.0,138.94861800160862,396,142,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1346,$205191,2632,2,1.0,1086.1154018350767,2509,178,0,Beautiful family house in the suburbs with a large green garden.
lst_1347,$209253,1566,3,1.0,953.9470104375837,1561,416,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1348,$278155,2484,3,1.0,1457.3042725563191,2368,101,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1349,$328655,2213,1,3.0,860.4821983920466,17478,175,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1350,$381090,1676,2,1.5,537.7708989342186,6654,158,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1351,$497535,2887,2,1.0,802.5814556889059,16491,187,0,Beautiful family house in the suburbs with a large green garden.
lst_1352,$435765,1403,1,2.5,1469.9317725365486,18999,246,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1353,$334006,2459,2,3.0,1059.7255271728943,17901,308,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1354,$348098,2500,4,2.0,1024.3653999942242,18800,289,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1355,$249747,1664,1,2.0,398.9883051025338,7458,31,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1356,$348148,2696,4,2.5,1128.2236504628956,17771,406,0,Beautiful family house in the suburbs with a large green garden.
lst_1357,$321134,1874,2,1.5,1137.894152734069,17602,364,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1358,$382271,2144,1,1.0,510.0690264750627,7737,64,0,Beautiful family house in the suburbs with a large green garden.
lst_1359,$267276,2130,2,3.0,751.3850569665341,760,206,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1360,$401934,1932,1,1.0,477.17483276366124,9007,254,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1361,$503273,2405,2,3.0,425.1223519702157,7022,366,1,Beautiful family house in the suburbs with a large green garden.
lst_1362,$339123,2396,4,2.0,87.54930186175346,12053,73,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1363,$390171,1125,4,1.0,463.55702974733157,19013,462,0,Beautiful family house in the suburbs with a large green garden.
lst_1364,$419014,2652,2,2.5,853.2564273234985,4070,374,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1365,$309877,1168,1,1.5,52.3217219460918,3507,25,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1366,$372409,2516,3,2.5,460.66767152401775,9146,156,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1367,$351259,2563,4,1.5,1328.0449818687125,14647,106,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1368,$359767,1454,4,1.0,910.7904484056733,4860,391,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1369,$272699,1794,3,1.0,931.4010949174217,18381,492,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1370,$352451,1447,2,1.5,634.8782422882122,13565,99,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1371,$399799,1892,1,2.0,1030.884608063996,4187,450,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1372,$495114,1845,2,3.0,325.4025110340208,7707,365,0,Beautiful family house in the suburbs with a large green garden.
lst_1373,$445927,2389,5,2.5,1237.1828750570778,4119,233,1,Beautiful family house in the suburbs with a large green garden.
lst_1374,$565318,2655,4,2.5,219.19922390705472,915,129,0,Beautiful family house in the suburbs with a large green garden.
lst_1375,$273265,2697,5,2.5,1001.2019642470084,12663,262,1,Beautiful family house in the suburbs with a large green garden.
